panel,currency,metric,name,date,adjustedClose
currencies,GBP,GBPUSD,GBP / USD,2013-11-17,1.6108
currencies,GBP,GBPUSD,GBP / USD,2013-11-18,1.6119
currencies,GBP,GBPUSD,GBP / USD,2013-11-19,1.6103
currencies,GBP,GBPUSD,GBP / USD,2013-11-20,1.6198
currencies,GBP,GBPUSD,GBP / USD,2013-11-21,1.6222
currencies,GBP,GBPUSD,GBP / USD,2013-11-24,1.6153
currencies,GBP,GBPUSD,GBP / USD,2013-11-25,1.6214
currencies,GBP,GBPUSD,GBP / USD,2013-11-26,1.6285
currencies,GBP,GBPUSD,GBP / USD,2013-11-27,1.634
currencies,GBP,GBPUSD,GBP / USD,2013-11-28,1.6362
currencies,GBP,GBPUSD,GBP / USD,2013-12-01,1.6355
currencies,GBP,GBPUSD,GBP / USD,2013-12-02,1.6388
currencies,GBP,GBPUSD,GBP / USD,2013-12-03,1.6381
currencies,GBP,GBPUSD,GBP / USD,2013-12-04,1.6331
currencies,GBP,GBPUSD,GBP / USD,2013-12-05,1.6345
currencies,GBP,GBPUSD,GBP / USD,2013-12-08,1.6428
currencies,GBP,GBPUSD,GBP / USD,2013-12-09,1.6442
currencies,GBP,GBPUSD,GBP / USD,2013-12-10,1.637
currencies,GBP,GBPUSD,GBP / USD,2013-12-11,1.6348
currencies,GBP,GBPUSD,GBP / USD,2013-12-12,1.6291
currencies,GBP,GBPUSD,GBP / USD,2013-12-15,1.6297
currencies,GBP,GBPUSD,GBP / USD,2013-12-16,1.6262
currencies,GBP,GBPUSD,GBP / USD,2013-12-17,1.6388
currencies,GBP,GBPUSD,GBP / USD,2013-12-18,1.6367
currencies,GBP,GBPUSD,GBP / USD,2013-12-19,1.6325
currencies,GBP,GBPUSD,GBP / USD,2013-12-22,1.6354
currencies,GBP,GBPUSD,GBP / USD,2013-12-23,1.6368
currencies,GBP,GBPUSD,GBP / USD,2013-12-25,1.6406
currencies,GBP,GBPUSD,GBP / USD,2013-12-26,1.6474
currencies,GBP,GBPUSD,GBP / USD,2013-12-29,1.6498
currencies,GBP,GBPUSD,GBP / USD,2013-12-30,1.6565
currencies,GBP,GBPUSD,GBP / USD,2014-01-01,1.6449
currencies,GBP,GBPUSD,GBP / USD,2014-01-02,1.6416
currencies,GBP,GBPUSD,GBP / USD,2014-01-05,1.6403
currencies,GBP,GBPUSD,GBP / USD,2014-01-06,1.6401
currencies,GBP,GBPUSD,GBP / USD,2014-01-07,1.6447
currencies,GBP,GBPUSD,GBP / USD,2014-01-08,1.6479
currencies,GBP,GBPUSD,GBP / USD,2014-01-09,1.6479
currencies,GBP,GBPUSD,GBP / USD,2014-01-12,1.6382
currencies,GBP,GBPUSD,GBP / USD,2014-01-13,1.6437
currencies,GBP,GBPUSD,GBP / USD,2014-01-14,1.637
currencies,GBP,GBPUSD,GBP / USD,2014-01-15,1.6352
currencies,GBP,GBPUSD,GBP / USD,2014-01-16,1.6419
currencies,GBP,GBPUSD,GBP / USD,2014-01-19,1.6425
currencies,GBP,GBPUSD,GBP / USD,2014-01-20,1.6474
currencies,GBP,GBPUSD,GBP / USD,2014-01-21,1.6573
currencies,GBP,GBPUSD,GBP / USD,2014-01-22,1.6636
currencies,GBP,GBPUSD,GBP / USD,2014-01-23,1.6476
currencies,GBP,GBPUSD,GBP / USD,2014-01-26,1.6583
currencies,GBP,GBPUSD,GBP / USD,2014-01-27,1.6575
currencies,GBP,GBPUSD,GBP / USD,2014-01-28,1.6561
currencies,GBP,GBPUSD,GBP / USD,2014-01-29,1.6484
currencies,GBP,GBPUSD,GBP / USD,2014-01-30,1.6433
currencies,GBP,GBPUSD,GBP / USD,2014-02-02,1.6303
currencies,GBP,GBPUSD,GBP / USD,2014-02-03,1.6324
currencies,GBP,GBPUSD,GBP / USD,2014-02-04,1.6308
currencies,GBP,GBPUSD,GBP / USD,2014-02-05,1.632
currencies,GBP,GBPUSD,GBP / USD,2014-02-06,1.6406
currencies,GBP,GBPUSD,GBP / USD,2014-02-09,1.64
currencies,GBP,GBPUSD,GBP / USD,2014-02-10,1.6448
currencies,GBP,GBPUSD,GBP / USD,2014-02-11,1.6594
currencies,GBP,GBPUSD,GBP / USD,2014-02-12,1.6656
currencies,GBP,GBPUSD,GBP / USD,2014-02-13,1.6745
currencies,GBP,GBPUSD,GBP / USD,2014-02-16,1.6713
currencies,GBP,GBPUSD,GBP / USD,2014-02-17,1.6682
currencies,GBP,GBPUSD,GBP / USD,2014-02-18,1.6678
currencies,GBP,GBPUSD,GBP / USD,2014-02-19,1.665
currencies,GBP,GBPUSD,GBP / USD,2014-02-20,1.6614
currencies,GBP,GBPUSD,GBP / USD,2014-02-23,1.6651
currencies,GBP,GBPUSD,GBP / USD,2014-02-24,1.6679
currencies,GBP,GBPUSD,GBP / USD,2014-02-25,1.6671
currencies,GBP,GBPUSD,GBP / USD,2014-02-26,1.6685
currencies,GBP,GBPUSD,GBP / USD,2014-02-27,1.6735
currencies,GBP,GBPUSD,GBP / USD,2014-03-02,1.6665
currencies,GBP,GBPUSD,GBP / USD,2014-03-03,1.6663
currencies,GBP,GBPUSD,GBP / USD,2014-03-04,1.672
currencies,GBP,GBPUSD,GBP / USD,2014-03-05,1.6738
currencies,GBP,GBPUSD,GBP / USD,2014-03-06,1.6711
currencies,GBP,GBPUSD,GBP / USD,2014-03-09,1.6644
currencies,GBP,GBPUSD,GBP / USD,2014-03-10,1.6616
currencies,GBP,GBPUSD,GBP / USD,2014-03-11,1.6616
currencies,GBP,GBPUSD,GBP / USD,2014-03-12,1.6622
currencies,GBP,GBPUSD,GBP / USD,2014-03-13,1.6643
currencies,GBP,GBPUSD,GBP / USD,2014-03-16,1.6635
currencies,GBP,GBPUSD,GBP / USD,2014-03-17,1.6591
currencies,GBP,GBPUSD,GBP / USD,2014-03-18,1.6538
currencies,GBP,GBPUSD,GBP / USD,2014-03-19,1.6502
currencies,GBP,GBPUSD,GBP / USD,2014-03-20,1.6484
currencies,GBP,GBPUSD,GBP / USD,2014-03-23,1.6495
currencies,GBP,GBPUSD,GBP / USD,2014-03-24,1.6527
currencies,GBP,GBPUSD,GBP / USD,2014-03-25,1.6583
currencies,GBP,GBPUSD,GBP / USD,2014-03-26,1.6609
currencies,GBP,GBPUSD,GBP / USD,2014-03-27,1.6637
currencies,GBP,GBPUSD,GBP / USD,2014-03-30,1.6662
currencies,GBP,GBPUSD,GBP / USD,2014-03-31,1.6627
currencies,GBP,GBPUSD,GBP / USD,2014-04-01,1.6624
currencies,GBP,GBPUSD,GBP / USD,2014-04-02,1.6596
currencies,GBP,GBPUSD,GBP / USD,2014-04-03,1.6566
currencies,GBP,GBPUSD,GBP / USD,2014-04-06,1.6604
currencies,GBP,GBPUSD,GBP / USD,2014-04-07,1.6746
currencies,GBP,GBPUSD,GBP / USD,2014-04-08,1.6791
currencies,GBP,GBPUSD,GBP / USD,2014-04-09,1.6782
currencies,GBP,GBPUSD,GBP / USD,2014-04-10,1.6723
currencies,GBP,GBPUSD,GBP / USD,2014-04-13,1.6728
currencies,GBP,GBPUSD,GBP / USD,2014-04-14,1.6727
currencies,GBP,GBPUSD,GBP / USD,2014-04-15,1.6793
currencies,GBP,GBPUSD,GBP / USD,2014-04-16,1.6792
currencies,GBP,GBPUSD,GBP / USD,2014-04-17,1.6778
currencies,GBP,GBPUSD,GBP / USD,2014-04-20,1.679
currencies,GBP,GBPUSD,GBP / USD,2014-04-21,1.6821
currencies,GBP,GBPUSD,GBP / USD,2014-04-22,1.678
currencies,GBP,GBPUSD,GBP / USD,2014-04-23,1.68
currencies,GBP,GBPUSD,GBP / USD,2014-04-24,1.6796
currencies,GBP,GBPUSD,GBP / USD,2014-04-27,1.6806
currencies,GBP,GBPUSD,GBP / USD,2014-04-28,1.6826
currencies,GBP,GBPUSD,GBP / USD,2014-04-29,1.6871
currencies,GBP,GBPUSD,GBP / USD,2014-04-30,1.6891
currencies,GBP,GBPUSD,GBP / USD,2014-05-01,1.6865
currencies,GBP,GBPUSD,GBP / USD,2014-05-04,1.6864
currencies,GBP,GBPUSD,GBP / USD,2014-05-05,1.6974
currencies,GBP,GBPUSD,GBP / USD,2014-05-06,1.6951
currencies,GBP,GBPUSD,GBP / USD,2014-05-07,1.6932
currencies,GBP,GBPUSD,GBP / USD,2014-05-08,1.6849
currencies,GBP,GBPUSD,GBP / USD,2014-05-11,1.6866
currencies,GBP,GBPUSD,GBP / USD,2014-05-12,1.6824
currencies,GBP,GBPUSD,GBP / USD,2014-05-13,1.6765
currencies,GBP,GBPUSD,GBP / USD,2014-05-14,1.6787
currencies,GBP,GBPUSD,GBP / USD,2014-05-15,1.6815
currencies,GBP,GBPUSD,GBP / USD,2014-05-18,1.6812
currencies,GBP,GBPUSD,GBP / USD,2014-05-19,1.6836
currencies,GBP,GBPUSD,GBP / USD,2014-05-20,1.6897
currencies,GBP,GBPUSD,GBP / USD,2014-05-21,1.6869
currencies,GBP,GBPUSD,GBP / USD,2014-05-22,1.6824
currencies,GBP,GBPUSD,GBP / USD,2014-05-25,1.684
currencies,GBP,GBPUSD,GBP / USD,2014-05-26,1.6808
currencies,GBP,GBPUSD,GBP / USD,2014-05-27,1.6709
currencies,GBP,GBPUSD,GBP / USD,2014-05-28,1.6714
currencies,GBP,GBPUSD,GBP / USD,2014-05-29,1.6748
currencies,GBP,GBPUSD,GBP / USD,2014-06-01,1.6744
currencies,GBP,GBPUSD,GBP / USD,2014-06-02,1.6748
currencies,GBP,GBPUSD,GBP / USD,2014-06-03,1.6736
currencies,GBP,GBPUSD,GBP / USD,2014-06-04,1.6818
currencies,GBP,GBPUSD,GBP / USD,2014-06-05,1.6792
currencies,GBP,GBPUSD,GBP / USD,2014-06-08,1.6801
currencies,GBP,GBPUSD,GBP / USD,2014-06-09,1.6755
currencies,GBP,GBPUSD,GBP / USD,2014-06-10,1.6786
currencies,GBP,GBPUSD,GBP / USD,2014-06-11,1.6926
currencies,GBP,GBPUSD,GBP / USD,2014-06-12,1.6961
currencies,GBP,GBPUSD,GBP / USD,2014-06-15,1.6982
currencies,GBP,GBPUSD,GBP / USD,2014-06-16,1.6963
currencies,GBP,GBPUSD,GBP / USD,2014-06-17,1.6991
currencies,GBP,GBPUSD,GBP / USD,2014-06-18,1.7037
currencies,GBP,GBPUSD,GBP / USD,2014-06-19,1.7008
currencies,GBP,GBPUSD,GBP / USD,2014-06-22,1.7026
currencies,GBP,GBPUSD,GBP / USD,2014-06-23,1.6984
currencies,GBP,GBPUSD,GBP / USD,2014-06-24,1.6982
currencies,GBP,GBPUSD,GBP / USD,2014-06-25,1.7025
currencies,GBP,GBPUSD,GBP / USD,2014-06-26,1.7028
currencies,GBP,GBPUSD,GBP / USD,2014-06-29,1.7104
currencies,GBP,GBPUSD,GBP / USD,2014-06-30,1.7149
currencies,GBP,GBPUSD,GBP / USD,2014-07-01,1.7163
currencies,GBP,GBPUSD,GBP / USD,2014-07-02,1.7153
currencies,GBP,GBPUSD,GBP / USD,2014-07-03,1.7157
currencies,GBP,GBPUSD,GBP / USD,2014-07-06,1.7126
currencies,GBP,GBPUSD,GBP / USD,2014-07-07,1.7129
currencies,GBP,GBPUSD,GBP / USD,2014-07-08,1.7155
currencies,GBP,GBPUSD,GBP / USD,2014-07-09,1.713
currencies,GBP,GBPUSD,GBP / USD,2014-07-10,1.7105
currencies,GBP,GBPUSD,GBP / USD,2014-07-13,1.7081
currencies,GBP,GBPUSD,GBP / USD,2014-07-14,1.7143
currencies,GBP,GBPUSD,GBP / USD,2014-07-15,1.7136
currencies,GBP,GBPUSD,GBP / USD,2014-07-16,1.7099
currencies,GBP,GBPUSD,GBP / USD,2014-07-17,1.7084
currencies,GBP,GBPUSD,GBP / USD,2014-07-20,1.7073
currencies,GBP,GBPUSD,GBP / USD,2014-07-21,1.7063
currencies,GBP,GBPUSD,GBP / USD,2014-07-22,1.7041
currencies,GBP,GBPUSD,GBP / USD,2014-07-23,1.6983
currencies,GBP,GBPUSD,GBP / USD,2014-07-24,1.6972
currencies,GBP,GBPUSD,GBP / USD,2014-07-27,1.6981
currencies,GBP,GBPUSD,GBP / USD,2014-07-28,1.6942
currencies,GBP,GBPUSD,GBP / USD,2014-07-29,1.6909
currencies,GBP,GBPUSD,GBP / USD,2014-07-30,1.6883
currencies,GBP,GBPUSD,GBP / USD,2014-07-31,1.6818
currencies,GBP,GBPUSD,GBP / USD,2014-08-03,1.6861
currencies,GBP,GBPUSD,GBP / USD,2014-08-04,1.6884
currencies,GBP,GBPUSD,GBP / USD,2014-08-05,1.6851
currencies,GBP,GBPUSD,GBP / USD,2014-08-06,1.6831
currencies,GBP,GBPUSD,GBP / USD,2014-08-07,1.677
currencies,GBP,GBPUSD,GBP / USD,2014-08-10,1.6784
currencies,GBP,GBPUSD,GBP / USD,2014-08-11,1.681
currencies,GBP,GBPUSD,GBP / USD,2014-08-12,1.6687
currencies,GBP,GBPUSD,GBP / USD,2014-08-13,1.6685
currencies,GBP,GBPUSD,GBP / USD,2014-08-14,1.6687
currencies,GBP,GBPUSD,GBP / USD,2014-08-17,1.6726
currencies,GBP,GBPUSD,GBP / USD,2014-08-18,1.6615
currencies,GBP,GBPUSD,GBP / USD,2014-08-19,1.6593
currencies,GBP,GBPUSD,GBP / USD,2014-08-20,1.6578
currencies,GBP,GBPUSD,GBP / USD,2014-08-21,1.6568
currencies,GBP,GBPUSD,GBP / USD,2014-08-24,1.6576
currencies,GBP,GBPUSD,GBP / USD,2014-08-25,1.6538
currencies,GBP,GBPUSD,GBP / USD,2014-08-26,1.6574
currencies,GBP,GBPUSD,GBP / USD,2014-08-27,1.6583
currencies,GBP,GBPUSD,GBP / USD,2014-08-28,1.6596
currencies,GBP,GBPUSD,GBP / USD,2014-08-31,1.6605
currencies,GBP,GBPUSD,GBP / USD,2014-09-01,1.6468
currencies,GBP,GBPUSD,GBP / USD,2014-09-02,1.6459
currencies,GBP,GBPUSD,GBP / USD,2014-09-03,1.633
currencies,GBP,GBPUSD,GBP / USD,2014-09-04,1.6322
currencies,GBP,GBPUSD,GBP / USD,2014-09-07,1.6102
currencies,GBP,GBPUSD,GBP / USD,2014-09-08,1.6104
currencies,GBP,GBPUSD,GBP / USD,2014-09-09,1.6208
currencies,GBP,GBPUSD,GBP / USD,2014-09-10,1.6254
currencies,GBP,GBPUSD,GBP / USD,2014-09-11,1.6264
currencies,GBP,GBPUSD,GBP / USD,2014-09-14,1.623
currencies,GBP,GBPUSD,GBP / USD,2014-09-15,1.6274
currencies,GBP,GBPUSD,GBP / USD,2014-09-16,1.6272
currencies,GBP,GBPUSD,GBP / USD,2014-09-17,1.6396
currencies,GBP,GBPUSD,GBP / USD,2014-09-18,1.6285
currencies,GBP,GBPUSD,GBP / USD,2014-09-21,1.6359
currencies,GBP,GBPUSD,GBP / USD,2014-09-22,1.6386
currencies,GBP,GBPUSD,GBP / USD,2014-09-23,1.6337
currencies,GBP,GBPUSD,GBP / USD,2014-09-24,1.6314
currencies,GBP,GBPUSD,GBP / USD,2014-09-25,1.6247
currencies,GBP,GBPUSD,GBP / USD,2014-09-28,1.6239
currencies,GBP,GBPUSD,GBP / USD,2014-09-29,1.621
currencies,GBP,GBPUSD,GBP / USD,2014-09-30,1.6184
currencies,GBP,GBPUSD,GBP / USD,2014-10-01,1.6142
currencies,GBP,GBPUSD,GBP / USD,2014-10-02,1.5957
currencies,GBP,GBPUSD,GBP / USD,2014-10-05,1.608
currencies,GBP,GBPUSD,GBP / USD,2014-10-06,1.6094
currencies,GBP,GBPUSD,GBP / USD,2014-10-07,1.6166
currencies,GBP,GBPUSD,GBP / USD,2014-10-08,1.6115
currencies,GBP,GBPUSD,GBP / USD,2014-10-09,1.6073
currencies,GBP,GBPUSD,GBP / USD,2014-10-12,1.6083
currencies,GBP,GBPUSD,GBP / USD,2014-10-13,1.5902
currencies,GBP,GBPUSD,GBP / USD,2014-10-14,1.6017
currencies,GBP,GBPUSD,GBP / USD,2014-10-15,1.6087
currencies,GBP,GBPUSD,GBP / USD,2014-10-16,1.6088
currencies,GBP,GBPUSD,GBP / USD,2014-10-19,1.6162
currencies,GBP,GBPUSD,GBP / USD,2014-10-20,1.6112
currencies,GBP,GBPUSD,GBP / USD,2014-10-21,1.6048
currencies,GBP,GBPUSD,GBP / USD,2014-10-22,1.6027
currencies,GBP,GBPUSD,GBP / USD,2014-10-23,1.6087
currencies,GBP,GBPUSD,GBP / USD,2014-10-26,1.6118
currencies,GBP,GBPUSD,GBP / USD,2014-10-27,1.613
currencies,GBP,GBPUSD,GBP / USD,2014-10-28,1.601
currencies,GBP,GBPUSD,GBP / USD,2014-10-29,1.6
currencies,GBP,GBPUSD,GBP / USD,2014-10-30,1.5993
currencies,GBP,GBPUSD,GBP / USD,2014-11-02,1.597
currencies,GBP,GBPUSD,GBP / USD,2014-11-03,1.5999
currencies,GBP,GBPUSD,GBP / USD,2014-11-04,1.5974
currencies,GBP,GBPUSD,GBP / USD,2014-11-05,1.583
currencies,GBP,GBPUSD,GBP / USD,2014-11-06,1.587
currencies,GBP,GBPUSD,GBP / USD,2014-11-09,1.584
currencies,GBP,GBPUSD,GBP / USD,2014-11-10,1.5915
currencies,GBP,GBPUSD,GBP / USD,2014-11-11,1.5776
currencies,GBP,GBPUSD,GBP / USD,2014-11-12,1.5708
currencies,GBP,GBPUSD,GBP / USD,2014-11-13,1.5663
currencies,GBP,GBPUSD,GBP / USD,2014-11-16,1.5639
currencies,GBP,GBPUSD,GBP / USD,2014-11-17,1.563
currencies,GBP,GBPUSD,GBP / USD,2014-11-18,1.568
currencies,GBP,GBPUSD,GBP / USD,2014-11-19,1.569
currencies,GBP,GBPUSD,GBP / USD,2014-11-20,1.5649
currencies,GBP,GBPUSD,GBP / USD,2014-11-23,1.5705
currencies,GBP,GBPUSD,GBP / USD,2014-11-24,1.5706
currencies,GBP,GBPUSD,GBP / USD,2014-11-25,1.579
currencies,GBP,GBPUSD,GBP / USD,2014-11-26,1.5735
currencies,GBP,GBPUSD,GBP / USD,2014-11-27,1.5639
currencies,GBP,GBPUSD,GBP / USD,2014-11-30,1.5728
currencies,GBP,GBPUSD,GBP / USD,2014-12-01,1.5636
currencies,GBP,GBPUSD,GBP / USD,2014-12-02,1.5684
currencies,GBP,GBPUSD,GBP / USD,2014-12-03,1.5672
currencies,GBP,GBPUSD,GBP / USD,2014-12-04,1.5572
currencies,GBP,GBPUSD,GBP / USD,2014-12-07,1.565
currencies,GBP,GBPUSD,GBP / USD,2014-12-08,1.5664
currencies,GBP,GBPUSD,GBP / USD,2014-12-09,1.5713
currencies,GBP,GBPUSD,GBP / USD,2014-12-10,1.573
currencies,GBP,GBPUSD,GBP / USD,2014-12-11,1.5706
currencies,GBP,GBPUSD,GBP / USD,2014-12-14,1.5635
currencies,GBP,GBPUSD,GBP / USD,2014-12-15,1.5748
currencies,GBP,GBPUSD,GBP / USD,2014-12-16,1.5573
currencies,GBP,GBPUSD,GBP / USD,2014-12-17,1.5668
currencies,GBP,GBPUSD,GBP / USD,2014-12-18,1.562
currencies,GBP,GBPUSD,GBP / USD,2014-12-21,1.5586
currencies,GBP,GBPUSD,GBP / USD,2014-12-22,1.5519
currencies,GBP,GBPUSD,GBP / USD,2014-12-23,1.5558
currencies,GBP,GBPUSD,GBP / USD,2014-12-25,1.5547
currencies,GBP,GBPUSD,GBP / USD,2014-12-28,1.5514
currencies,GBP,GBPUSD,GBP / USD,2014-12-29,1.556
currencies,GBP,GBPUSD,GBP / USD,2014-12-30,1.5576
currencies,GBP,GBPUSD,GBP / USD,2015-01-01,1.5325
currencies,GBP,GBPUSD,GBP / USD,2015-01-04,1.5248
currencies,GBP,GBPUSD,GBP / USD,2015-01-05,1.515
currencies,GBP,GBPUSD,GBP / USD,2015-01-06,1.511
currencies,GBP,GBPUSD,GBP / USD,2015-01-07,1.5088
currencies,GBP,GBPUSD,GBP / USD,2015-01-08,1.515
currencies,GBP,GBPUSD,GBP / USD,2015-01-11,1.5168
currencies,GBP,GBPUSD,GBP / USD,2015-01-12,1.5158
currencies,GBP,GBPUSD,GBP / USD,2015-01-13,1.5232
currencies,GBP,GBPUSD,GBP / USD,2015-01-14,1.5178
currencies,GBP,GBPUSD,GBP / USD,2015-01-15,1.5135
currencies,GBP,GBPUSD,GBP / USD,2015-01-18,1.5108
currencies,GBP,GBPUSD,GBP / USD,2015-01-19,1.514
currencies,GBP,GBPUSD,GBP / USD,2015-01-20,1.5141
currencies,GBP,GBPUSD,GBP / USD,2015-01-21,1.5008
currencies,GBP,GBPUSD,GBP / USD,2015-01-22,1.498
currencies,GBP,GBPUSD,GBP / USD,2015-01-25,1.5077
currencies,GBP,GBPUSD,GBP / USD,2015-01-26,1.5195
currencies,GBP,GBPUSD,GBP / USD,2015-01-27,1.5133
currencies,GBP,GBPUSD,GBP / USD,2015-01-28,1.5065
currencies,GBP,GBPUSD,GBP / USD,2015-01-29,1.5055
currencies,GBP,GBPUSD,GBP / USD,2015-02-01,1.5036
currencies,GBP,GBPUSD,GBP / USD,2015-02-02,1.5164
currencies,GBP,GBPUSD,GBP / USD,2015-02-03,1.5178
currencies,GBP,GBPUSD,GBP / USD,2015-02-04,1.5327
currencies,GBP,GBPUSD,GBP / USD,2015-02-05,1.5235
currencies,GBP,GBPUSD,GBP / USD,2015-02-08,1.521
currencies,GBP,GBPUSD,GBP / USD,2015-02-09,1.5252
currencies,GBP,GBPUSD,GBP / USD,2015-02-10,1.5234
currencies,GBP,GBPUSD,GBP / USD,2015-02-11,1.5382
currencies,GBP,GBPUSD,GBP / USD,2015-02-12,1.5387
currencies,GBP,GBPUSD,GBP / USD,2015-02-15,1.5358
currencies,GBP,GBPUSD,GBP / USD,2015-02-16,1.5351
currencies,GBP,GBPUSD,GBP / USD,2015-02-17,1.5434
currencies,GBP,GBPUSD,GBP / USD,2015-02-18,1.5411
currencies,GBP,GBPUSD,GBP / USD,2015-02-19,1.5388
currencies,GBP,GBPUSD,GBP / USD,2015-02-22,1.5455
currencies,GBP,GBPUSD,GBP / USD,2015-02-23,1.5452
currencies,GBP,GBPUSD,GBP / USD,2015-02-24,1.5526
currencies,GBP,GBPUSD,GBP / USD,2015-02-25,1.5405
currencies,GBP,GBPUSD,GBP / USD,2015-02-26,1.5427
currencies,GBP,GBPUSD,GBP / USD,2015-03-01,1.5362
currencies,GBP,GBPUSD,GBP / USD,2015-03-02,1.5359
currencies,GBP,GBPUSD,GBP / USD,2015-03-03,1.5263
currencies,GBP,GBPUSD,GBP / USD,2015-03-04,1.5237
currencies,GBP,GBPUSD,GBP / USD,2015-03-05,1.5029
currencies,GBP,GBPUSD,GBP / USD,2015-03-08,1.5126
currencies,GBP,GBPUSD,GBP / USD,2015-03-09,1.5066
currencies,GBP,GBPUSD,GBP / USD,2015-03-10,1.4927
currencies,GBP,GBPUSD,GBP / USD,2015-03-11,1.488
currencies,GBP,GBPUSD,GBP / USD,2015-03-12,1.4738
currencies,GBP,GBPUSD,GBP / USD,2015-03-15,1.4825
currencies,GBP,GBPUSD,GBP / USD,2015-03-16,1.4746
currencies,GBP,GBPUSD,GBP / USD,2015-03-17,1.4974
currencies,GBP,GBPUSD,GBP / USD,2015-03-18,1.4749
currencies,GBP,GBPUSD,GBP / USD,2015-03-19,1.4945
currencies,GBP,GBPUSD,GBP / USD,2015-03-22,1.495
currencies,GBP,GBPUSD,GBP / USD,2015-03-23,1.4848
currencies,GBP,GBPUSD,GBP / USD,2015-03-24,1.4879
currencies,GBP,GBPUSD,GBP / USD,2015-03-25,1.4847
currencies,GBP,GBPUSD,GBP / USD,2015-03-26,1.4868
currencies,GBP,GBPUSD,GBP / USD,2015-03-29,1.4809
currencies,GBP,GBPUSD,GBP / USD,2015-03-30,1.4814
currencies,GBP,GBPUSD,GBP / USD,2015-03-31,1.4822
currencies,GBP,GBPUSD,GBP / USD,2015-04-01,1.4827
currencies,GBP,GBPUSD,GBP / USD,2015-04-02,1.4908
currencies,GBP,GBPUSD,GBP / USD,2015-04-05,1.4878
currencies,GBP,GBPUSD,GBP / USD,2015-04-06,1.4805
currencies,GBP,GBPUSD,GBP / USD,2015-04-07,1.4865
currencies,GBP,GBPUSD,GBP / USD,2015-04-08,1.4711
currencies,GBP,GBPUSD,GBP / USD,2015-04-09,1.4628
currencies,GBP,GBPUSD,GBP / USD,2015-04-12,1.4673
currencies,GBP,GBPUSD,GBP / USD,2015-04-13,1.478
currencies,GBP,GBPUSD,GBP / USD,2015-04-14,1.484
currencies,GBP,GBPUSD,GBP / USD,2015-04-15,1.4932
currencies,GBP,GBPUSD,GBP / USD,2015-04-16,1.4953
currencies,GBP,GBPUSD,GBP / USD,2015-04-19,1.4905
currencies,GBP,GBPUSD,GBP / USD,2015-04-20,1.4925
currencies,GBP,GBPUSD,GBP / USD,2015-04-21,1.5036
currencies,GBP,GBPUSD,GBP / USD,2015-04-22,1.5053
currencies,GBP,GBPUSD,GBP / USD,2015-04-23,1.5184
currencies,GBP,GBPUSD,GBP / USD,2015-04-26,1.5237
currencies,GBP,GBPUSD,GBP / USD,2015-04-27,1.5337
currencies,GBP,GBPUSD,GBP / USD,2015-04-28,1.5436
currencies,GBP,GBPUSD,GBP / USD,2015-04-29,1.5351
currencies,GBP,GBPUSD,GBP / USD,2015-04-30,1.5129
currencies,GBP,GBPUSD,GBP / USD,2015-05-03,1.5119
currencies,GBP,GBPUSD,GBP / USD,2015-05-04,1.518
currencies,GBP,GBPUSD,GBP / USD,2015-05-05,1.5242
currencies,GBP,GBPUSD,GBP / USD,2015-05-06,1.5245
currencies,GBP,GBPUSD,GBP / USD,2015-05-07,1.5433
currencies,GBP,GBPUSD,GBP / USD,2015-05-10,1.5584
currencies,GBP,GBPUSD,GBP / USD,2015-05-11,1.5667
currencies,GBP,GBPUSD,GBP / USD,2015-05-12,1.5743
currencies,GBP,GBPUSD,GBP / USD,2015-05-13,1.5773
currencies,GBP,GBPUSD,GBP / USD,2015-05-14,1.5723
currencies,GBP,GBPUSD,GBP / USD,2015-05-17,1.5651
currencies,GBP,GBPUSD,GBP / USD,2015-05-18,1.5508
currencies,GBP,GBPUSD,GBP / USD,2015-05-19,1.5534
currencies,GBP,GBPUSD,GBP / USD,2015-05-20,1.5659
currencies,GBP,GBPUSD,GBP / USD,2015-05-21,1.5479
currencies,GBP,GBPUSD,GBP / USD,2015-05-24,1.5468
currencies,GBP,GBPUSD,GBP / USD,2015-05-25,1.5382
currencies,GBP,GBPUSD,GBP / USD,2015-05-26,1.5352
currencies,GBP,GBPUSD,GBP / USD,2015-05-27,1.5311
currencies,GBP,GBPUSD,GBP / USD,2015-05-28,1.5284
currencies,GBP,GBPUSD,GBP / USD,2015-05-31,1.52
currencies,GBP,GBPUSD,GBP / USD,2015-06-01,1.5342
currencies,GBP,GBPUSD,GBP / USD,2015-06-02,1.5338
currencies,GBP,GBPUSD,GBP / USD,2015-06-03,1.5364
currencies,GBP,GBPUSD,GBP / USD,2015-06-04,1.5263
currencies,GBP,GBPUSD,GBP / USD,2015-06-07,1.5348
currencies,GBP,GBPUSD,GBP / USD,2015-06-08,1.5384
currencies,GBP,GBPUSD,GBP / USD,2015-06-09,1.5529
currencies,GBP,GBPUSD,GBP / USD,2015-06-10,1.5515
currencies,GBP,GBPUSD,GBP / USD,2015-06-11,1.5553
currencies,GBP,GBPUSD,GBP / USD,2015-06-14,1.56
currencies,GBP,GBPUSD,GBP / USD,2015-06-15,1.5647
currencies,GBP,GBPUSD,GBP / USD,2015-06-16,1.5831
currencies,GBP,GBPUSD,GBP / USD,2015-06-17,1.5878
currencies,GBP,GBPUSD,GBP / USD,2015-06-18,1.5868
currencies,GBP,GBPUSD,GBP / USD,2015-06-21,1.5823
